Date,PortfolioValue,Returns
2018-12-20,99981.98324524004,-0.00018016754759955802
2018-12-21,99980.52824722369,-0.00019471752776313223
2018-12-24,99979.59802566607,-0.00020401974333930412
2018-12-26,99982.06432663043,-0.00017935673369574943
2018-12-27,99981.82104431231,-0.00018178955687690176
2018-12-28,99981.84011398394,-0.0001815988601605932
2018-12-31,99982.20029388506,-0.0001779970611493627
2019-01-02,99982.2432206734,-0.00017756779326606192
2019-01-03,99978.49129425127,-0.00021508705748725333
2019-01-04,99979.93911682208,-0.0002006088317792455
2019-01-07,99979.8604081734,-0.00020139591826606192
2019-01-08,99980.53301559527,-0.00019466984404731193
2019-01-09,99981.14363418658,-0.00018856365813422598
2019-01-10,99981.2605050667,-0.00018739494933295645
2019-01-11,99980.90034042437,-0.0001909965957562963
2019-01-14,99980.3541291817,-0.0001964587081830541
2019-01-15,99981.0863946541,-0.000189136053458933
2019-01-16,99981.53243576128,-0.00018467564238715568
2019-01-17,99981.35593096446,-0.00018644069035537542
2019-01-18,99981.35593096446,-0.00018644069035537542
2019-01-22,99981.35593096446,-0.00018644069035537542
2019-01-23,99981.35593096446,-0.00018644069035537542
2019-01-24,99981.35593096446,-0.00018644069035537542
2019-01-25,99981.35593096446,-0.00018644069035537542
2019-01-28,99981.35593096446,-0.00018644069035537542
2019-01-29,99981.35593096446,-0.00018644069035537542
2019-01-30,99981.35593096446,-0.00018644069035537542
2019-01-31,99981.27721871801,-0.00018722781281991046
2019-02-01,99981.25813378759,-0.00018741866212410968
2019-02-04,99980.12992181249,-0.00019870078187508625
2019-02-05,99979.43106545873,-0.00020568934541268392
2019-02-06,99979.4167488999,-0.0002058325110010628
2019-02-07,99980.20387353368,-0.00019796126466317218
2019-02-08,99980.15597238012,-0.00019844027619881672
2019-02-11,99980.39071359106,-0.00019609286408944171
2019-02-12,99980.04097833105,-0.00019959021668953936
2019-02-13,99980.21106042333,-0.00019788939576668782
2019-02-14,99980.0625313706,-0.00019937468629403155
2019-02-15,99980.15356912084,-0.00019846430879159015
2019-02-19,99980.03140344091,-0.00019968596559090656
2019-02-20,99979.76790322729,-0.00020232096772713703
2019-02-21,99980.00026788183,-0.00019999732118172687
2019-02-22,99979.54273309179,-0.0002045726690821175
2019-02-25,99979.24091424413,-0.00020759085755868
2019-02-26,99979.21694650121,-0.0002078305349878792
2019-02-27,99979.08760537572,-0.00020912394624276204
2019-02-28,99979.4996117539,-0.00020500388246102376
2019-03-01,99979.0636490769,-0.00020936350923104327
2019-03-04,99978.8528412766,-0.00021147158723397298
2019-03-05,99978.92950524755,-0.0002107049475245003
2019-03-06,99979.17143716283,-0.00020828562837166829
2019-03-07,99979.65531625219,-0.00020344683747811358
2019-03-08,99979.55709924169,-0.00020442900758309407
2019-03-11,99978.1222466416,-0.00021877753358407061
2019-03-12,99977.64075555273,-0.0002235924444727425
2019-03-13,99977.44911660619,-0.00022550883393807454
2019-03-14,99976.96524133153,-0.00023034758668465655
2019-03-15,99976.3927353806,-0.0002360726461939339
2019-03-18,99975.93760384984,-0.0002406239615015511
2019-03-19,99976.29451837011,-0.00023705481629891437
2019-03-20,99975.90406884618,-0.0002409593115381722
2019-03-21,99974.2440232224,-0.0002575597677759652
2019-03-22,99975.21178140111,-0.00024788218598885577
2019-03-25,99975.76511849828,-0.0002423488150171761
2019-03-26,99976.23223962255,-0.0002376776037745003
2019-03-27,99975.82980813451,-0.0002417019186548714
2019-03-28,99975.76991357275,-0.0002423008642725472
2019-03-29,99975.47528542943,-0.00024524714570565265
2019-04-01,99975.16626824804,-0.0002483373175196175
2019-04-02,99974.50033654638,-0.00025499663453621904
2019-04-03,99974.18174066015,-0.00025818259339852376
2019-04-04,99974.10029687353,-0.0002589970312647347
2019-04-05,99973.78650369115,-0.0002621349630884652
2019-04-08,99973.04391564794,-0.00026956084352059405
2019-04-09,99973.18763436742,-0.0002681236563257698
2019-04-10,99972.91934670873,-0.0002708065329126839
2019-04-11,99973.31939401098,-0.00026680605989022296
2019-04-12,99973.33855142065,-0.0002666144857935433
2019-04-15,99973.25230493017,-0.00026747695069832844
2019-04-16,99973.24752892919,-0.00026752471070809404
2019-04-17,99972.31809319921,-0.00027681906800789877
2019-04-18,99972.14323510595,-0.0002785676489405159
2019-04-22,99971.9827317185,-0.00028017268281502764
2019-04-23,99971.27607812353,-0.0002872392187647347
2019-04-24,99971.35273827978,-0.0002864726172022347
2019-04-25,99971.80306710668,-0.00028196932893319174
2019-04-26,99972.0378350205,-0.00027962164979500814
2019-04-29,99971.96356667943,-0.00028036433320565265
2019-04-30,99972.90737618871,-0.00027092623811287924
2019-05-01,99970.70116784566,-0.00029298832154338013
2019-05-02,99970.86645353201,-0.0002913354646798689
2019-05-03,99970.24363553885,-0.0002975636446115095
2019-05-06,99971.02694547537,-0.00028973054524627514
2019-05-07,99972.3731750286,-0.00027626824971404857
2019-05-08,99972.60314756494,-0.0002739685243506392
2019-05-09,99972.60314756494,-0.0002739685243506392
2019-05-10,99972.60314756494,-0.0002739685243506392
2019-05-13,99972.12461864033,-0.0002787538135967043
2019-05-14,99972.83157741108,-0.00027168422588918475
2019-05-15,99973.37503062763,-0.0002662496937236574
2019-05-16,99973.17304240742,-0.0002682695759258058
2019-05-17,99972.91334544697,-0.00027086654553029805
2019-05-20,99971.49219142475,-0.00028507808575246597
2019-05-21,99972.33622752705,-0.0002766377247295168
2019-05-22,99971.41765224018,-0.0002858234775981691
2019-05-23,99970.66739284077,-0.0002933260715923097
2019-05-24,99970.5014725832,-0.0002949852741679933
2019-05-28,99970.32352077046,-0.00029676479229543475
2019-05-29,99970.11912166157,-0.00029880878338430194
2019-05-30,99970.34035884419,-0.00029659641155813007
2019-05-31,99969.56364833393,-0.0003043635166606691
2019-06-03,99969.13802348652,-0.0003086197651347902
2019-06-04,99970.66258632221,-0.0002933741367778566
2019-06-05,99971.35993968525,-0.00028640060314748554
2019-06-06,99972.00437175312,-0.0002799562824687746
2019-06-07,99972.31457644838,-0.00027685423551622077
2019-06-10,99972.31457644838,-0.00027685423551622077
2019-06-11,99972.32660048899,-0.0002767339951101167
2019-06-12,99972.47569411692,-0.00027524305883081977
2019-06-13,99972.48531478342,-0.00027514685216578074
2019-06-14,99972.82436889109,-0.00027175631108912056
2019-06-17,99972.54783385691,-0.0002745216614309174
2019-06-18,99971.4513067573,-0.0002854869324270112
2019-06-19,99971.59078353342,-0.00028409216466578074
2019-06-20,99971.20843261179,-0.0002879156738820893
2019-06-21,99971.37195723948,-0.00028628042760523386
2019-06-24,99971.42004149851,-0.0002857995850149018
2019-06-25,99972.14384597239,-0.0002785615402761323
2019-06-26,99971.12667602,-0.00028873323980005807
2019-06-27,99971.14109939036,-0.0002885890060964448
2019-06-28,99971.57874816355,-0.0002842125183645112
2019-07-01,99970.70586150583,-0.0002929413849416596
2019-07-02,99970.42211287913,-0.00029577887120874947
2019-07-03,99970.0181364387,-0.00029981863561304634
2019-07-05,99970.06141417917,-0.0002993858582082612
2019-07-08,99971.07377379831,-0.00028926226201685497
2019-07-09,99970.7804006904,-0.0002921959930959565
2019-07-10,99970.3018812507,-0.00029698118749292915
2019-07-11,99970.6577772468,-0.00029342222753199167
2019-07-12,99970.28504317698,-0.00029714956823023383
2019-07-15,99969.8257498115,-0.00030174250188501903
2019-07-16,99969.99648803171,-0.0003000351196828706
2019-07-17,99970.2730116218,-0.00029726988378199167
2019-07-18,99969.71753829416,-0.0003028246170583589
2019-07-19,99970.4557775825,-0.00029544222417505806
2019-07-22,99969.34242003855,-0.00030657579961451117
2019-07-23,99968.95287078318,-0.0003104712921682221
2019-07-24,99968.99373382029,-0.0003100626617971284
2019-07-25,99969.39050811228,-0.0003060949188772065
2019-07-26,99969.21737807688,-0.0003078262192312104
2019-07-29,99968.75087111887,-0.00031249128881128855
2019-07-30,99968.96729033884,-0.0003103270966115815
2019-07-31,99967.94290679392,-0.00032057093206080023
2019-08-01,99969.05146163401,-0.00030948538365992135
2019-08-02,99970.11190932688,-0.0002988809067312104
2019-08-05,99971.56191976283,-0.0002843808023717429
2019-08-06,99971.72784194784,-0.000282721580521611
2019-08-07,99972.21839294271,-0.00027781607057288056
2019-08-08,99973.27404174642,-0.0002672595825357712
2019-08-09,99972.87093887167,-0.00027129061128332977
2019-08-12,99972.7478385909,-0.00027252161409094695
2019-08-13,99974.79715118246,-0.00025202848817541964
2019-08-14,99973.39474449347,-0.00026605255506525284
2019-08-15,99973.39474449347,-0.00026605255506525284
2019-08-16,99973.39474449347,-0.00026605255506525284
2019-08-19,99973.39474449347,-0.00026605255506525284
2019-08-20,99973.39474449347,-0.00026605255506525284
2019-08-21,99973.39474449347,-0.00026605255506525284
2019-08-22,99973.39474449347,-0.00026605255506525284
2019-08-23,99973.39474449347,-0.00026605255506525284
2019-08-26,99973.39474449347,-0.00026605255506525284
2019-08-27,99973.39474449347,-0.00026605255506525284
2019-08-28,99973.39474449347,-0.00026605255506525284
2019-08-29,99973.39474449347,-0.00026605255506525284
2019-08-30,99973.39474449347,-0.00026605255506525284
2019-09-03,99973.39474449347,-0.00026605255506525284
2019-09-04,99973.39474449347,-0.00026605255506525284
2019-09-05,99973.39474449347,-0.00026605255506525284
2019-09-06,99973.58543653868,-0.0002641456346132327
2019-09-09,99973.36578245542,-0.0002663421754457522
2019-09-10,99972.75508375547,-0.0002724491624452639
2019-09-11,99971.09197874449,-0.00028908021255512724
2019-09-12,99971.21266813658,-0.00028787331863422877
2019-09-13,99972.26026029966,-0.0002773973970033694
2019-09-16,99971.98267240904,-0.0002801732759096194
2019-09-17,99971.78956098936,-0.00028210439010639677
2019-09-18,99971.28990431211,-0.0002871009568788577
2019-09-19,99971.72680158995,-0.0002827319841005374
2019-09-20,99972.50646467588,-0.00027493535324116236
2019-09-23,99972.26748915098,-0.00027732510849018583
2019-09-24,99972.51853056333,-0.0002748146943666507
2019-09-25,99971.70991392515,-0.0002829008607484866
2019-09-26,99971.9850871124,-0.000280149128875928
2019-09-27,99972.24335356138,-0.0002775664643861819
2019-09-30,99971.00025053404,-0.0002899974946596194
2019-10-01,99970.850603775,-0.0002914939622499514
2019-10-02,99972.2095667877,-0.0002779043321229983
2019-10-03,99972.3375009175,-0.00027662499082493013
2019-10-04,99972.3375009175,-0.00027662499082493013
2019-10-07,99972.14681254746,-0.00027853187452536076
2019-10-08,99972.78888331773,-0.00027211116682272405
2019-10-09,99972.15405665757,-0.00027845943342428653
2019-10-10,99971.41542064073,-0.00028584579359274356
2019-10-11,99969.93818293931,-0.0003006181706069037
2019-10-14,99970.02025615098,-0.0002997974384902045
2019-10-15,99970.15299998643,-0.0002984700001357123
2019-10-16,99970.38232814195,-0.00029617671858053654
2019-10-17,99970.1626626146,-0.00029837337385397403
2019-10-18,99969.88991176011,-0.0003011008823988959
2019-10-21,99968.9002534044,-0.0003109974659560248
2019-10-22,99969.03302012803,-0.0003096697987196967
2019-10-23,99968.25577556016,-0.0003174422443984076
2019-10-24,99968.15921412827,-0.0003184078587172553
2019-10-25,99967.43506633164,-0.0003256493366835639
2019-10-28,99966.8388634813,-0.00033161136518698183
2019-10-29,99968.22922526719,-0.00031770774732809516
2019-10-30,99968.2364617479,-0.0003176353825209662
2019-10-31,99966.90887462022,-0.0003309112537978217
2019-11-01,99965.20473109605,-0.0003479526890395209
2019-11-04,99964.79920588853,-0.0003520079411147162
2019-11-05,99964.8885232103,-0.0003511147678969428
2019-11-06,99964.86198054673,-0.000351380194532685
2019-11-07,99964.14534007432,-0.0003585465992568061
2019-11-08,99963.97345744492,-0.0003602654255507514
2019-11-11,99963.47472010972,-0.0003652527989028022
2019-11-12,99963.53282557847,-0.0003646717442153022
2019-11-13,99962.92513667466,-0.0003707486332533881
2019-11-14,99963.3681603563,-0.00036631839643698185
2019-11-15,99962.61285029771,-0.00037387149702291936
2019-11-18,99962.28841792466,-0.00037711582075338813
2019-11-19,99962.48450099351,-0.00037515499006491156
2019-11-20,99963.23501597764,-0.00036764984022360294
2019-11-21,99963.52072917344,-0.0003647927082655951
2019-11-22,99963.57640468003,-0.00036423595319967715
2019-11-25,99962.46513759019,-0.00037534862409811467
2019-11-26,99962.96871196153,-0.00037031288038473574
2019-11-27,99962.10924922349,-0.00037890750776510687
2019-11-29,99962.25207148911,-0.00037747928510885683
2019-12-02,99963.00017939927,-0.00036999820600729436
2019-12-03,99964.1404915941,-0.00035859508405905216
2019-12-04,99963.74828078994,-0.0003625171921006404
2019-12-05,99963.74828078994,-0.0003625171921006404
2019-12-06,99963.74828078994,-0.0003625171921006404
2019-12-09,99964.49395939111,-0.00035506040608888727
2019-12-10,99964.11627384424,-0.00035883726155763724
2019-12-11,99963.56189152002,-0.00036438108479982476
2019-12-12,99963.39484592676,-0.00036605154073244195
2019-12-13,99962.50146671533,-0.00037498533284669973
2019-12-16,99961.3611697793,-0.0003863883022070513
2019-12-17,99961.22799106836,-0.0003877200893164263
2019-12-18,99961.3901843667,-0.0003860981563330279
2019-12-19,99961.32241245508,-0.00038677587544923883
2019-12-20,99961.46283146142,-0.00038537168538576227
2019-12-23,99960.35884281396,-0.0003964115718603716
2019-12-24,99960.29346653222,-0.0003970653346777544
2019-12-26,99958.92797275781,-0.00041072027242189504
2019-12-27,99958.95460697412,-0.00041045393025880913
2019-12-30,99958.53820987939,-0.00041461790120607476
2019-12-31,99958.02253147363,-0.0004197746852636919
2020-01-02,99956.40040775537,-0.0004359959224463091
2020-01-03,99957.10737797021,-0.0004289262202978716
2020-01-06,99956.5335864663,-0.0004346641353369341
2020-01-07,99956.87494846582,-0.00043125051534181696
2020-01-08,99955.71283909082,-0.0004428716090918169
2020-01-09,99954.1537036538,-0.0004584629634619341
2020-01-10,99953.98423954248,-0.00046015760457521535
2020-01-13,99952.37906833887,-0.0004762093166113482
2020-01-14,99953.41526218652,-0.00046584737813478566
2020-01-15,99953.73970218896,-0.0004626029781103716
2020-01-16,99952.79550358056,-0.000472044964194356
2020-01-17,99951.95056339502,-0.00048049436604982477
2020-01-21,99952.47348972558,-0.00047526510274416067
2020-01-22,99952.19993015527,-0.0004780006984472857
2020-01-23,99951.8294849038,-0.0004817051509619341
2020-01-24,99952.05222507715,-0.0004794777492285357
2020-01-27,99954.318330729,-0.000456816692709981
2020-01-28,99952.20231052637,-0.0004779768947363482
2020-01-29,99950.5923328042,-0.0004940766719580278
2020-01-30,99950.70613285303,-0.0004929386714697466
2020-01-31,99954.18274875879,-0.00045817251241212945
2020-02-03,99955.4441081152,-0.0004455589188479644
2020-02-04,99955.4441081152,-0.0004455589188479644
2020-02-05,99955.4441081152,-0.0004455589188479644
2020-02-06,99955.4441081152,-0.0004455589188479644
2020-02-07,99956.01197613012,-0.00043988023869882456
2020-02-10,99955.64310253393,-0.0004435689746607386
2020-02-11,99956.11390484106,-0.00043886095158944955
2020-02-12,99954.27196300756,-0.00045728036992441045
2020-02-13,99954.83742321264,-0.00045162576787362925
2020-02-14,99954.81796825658,-0.0004518203174341761
2020-02-18,99956.26192272436,-0.00043738077275644175
2020-02-19,99955.14075268041,-0.00044859247319589484
2020-02-20,99955.94645488988,-0.0004405354511011683
2020-02-21,99957.70586193334,-0.000422941380666598
2020-02-24,99961.53778790863,-0.0003846221209137002
2020-02-25,99958.41450253168,-0.00041585497468317044
2020-02-26,99959.52354946772,-0.00040476450532281886
2020-02-27,99954.88108578364,-0.0004511891421636392
2020-02-28,99954.84225216547,-0.0004515774783452798
2020-03-02,99961.0184225146,-0.0003898157748540689
2020-03-03,99958.71541348139,-0.0004128458651861001
2020-03-04,99961.97218838373,-0.0003802781161626626
2020-03-05,99959.58907070795,-0.00040410929292047514
2020-03-06,99958.64503994623,-0.0004135496005376626
2020-03-09,99953.09740963618,-0.00046902590363824857
2020-03-10,99957.7495702807,-0.00042250429719293604
2020-03-11,99955.34461727778,-0.00044655382722223297
2020-03-12,99948.74374523798,-0.0005125625476201822
2020-03-13,99955.96102657953,-0.0004403897342046548
2020-03-16,99947.28280773798,-0.0005271719226201822
2020-03-17,99949.86734524409,-0.000501326547559147
2020-03-18,99948.36516323725,-0.0005163483676275064
2020-03-19,99947.90650311152,-0.0005209349688848306
2020-03-20,99944.13527050654,-0.0005586472949346353
2020-03-23,99942.95342007319,-0.0005704657992681314
2020-03-24,99948.41611996332,-0.0005158388003667642
2020-03-25,99948.0860838,-0.000519139162000065
2020-03-26,99951.22149029413,-0.0004877850970586587
2020-03-27,99948.62483349482,-0.0005137516650518228
2020-03-30,99950.34056988398,-0.0004965943011602213
2020-03-31,99950.21438351313,-0.0004978561648687173
2020-04-01,99946.96733990351,-0.0005303266009649087
2020-04-02,99947.94290676752,-0.000520570932324772
2020-04-03,99947.08867397944,-0.0005291132602056313
2020-04-06,99952.1995023791,-0.00047800497620904933
2020-04-07,99954.22099493844,-0.00045779005061558564
2020-04-08,99954.22099493844,-0.00045779005061558564
2020-04-09,99954.22099493844,-0.00045779005061558564
2020-04-13,99954.22099493844,-0.00045779005061558564
2020-04-14,99952.51011134707,-0.0004748988865292631
2020-04-15,99953.14589931094,-0.00046854100689059123
2020-04-16,99952.59746028506,-0.0004740253971493803
2020-04-17,99953.5414681586,-0.00046458531841402876
2020-04-20,99954.9659905585,-0.0004503400944150053
2020-04-21,99957.04334498965,-0.00042956655010348185
2020-04-22,99955.16742183291,-0.00044832578167086466
2020-04-23,99955.427073017,-0.00044572926983004434
2020-04-24,99953.50022365176,-0.00046499776348238813
2020-04-27,99953.45167781436,-0.00046548322185641154
2020-04-28,99954.56558467471,-0.0004543441532528959
2020-04-29,99952.34505702578,-0.00047654942974215375
2020-04-30,99950.87199641787,-0.0004912800358212553
2020-05-01,99952.01986171328,-0.00047980138286715375
2020-05-04,99951.02732326114,-0.0004897267673886381
2020-05-05,99949.95954372012,-0.0005004045627987943
2020-05-06,99949.21449519717,-0.0005078550480282865
2020-05-07,99948.45978023135,-0.0005154021976864897
2020-05-08,99946.70530177676,-0.0005329469822323882
2020-05-11,99945.51780940616,-0.0005448219059384428
2020-05-12,99946.39384700381,-0.0005360615299618803
2020-05-13,99947.30880214297,-0.0005269119785702788
2020-05-14,99946.84887172305,-0.0005315112827694975
2020-05-15,99947.29419185244,-0.0005270580814755522
2020-05-18,99945.5300164374,-0.0005446998356259428
2020-05-19,99945.97285701358,-0.000540271429864224
2020-05-20,99944.4909615668,-0.0005550903843319975
2020-05-21,99945.07008601748,-0.0005492991398251616
2020-05-22,99944.57367946231,-0.0005542632053769194
2020-05-26,99945.09929896914,-0.00054900701030856
2020-05-27,99944.76349879825,-0.0005523650120175444
2020-05-28,99944.72943355166,-0.0005527056644833647
2020-05-29,99944.80487300479,-0.0005519512699521147
2020-06-01,99943.85341884219,-0.0005614658115780912
2020-06-02,99943.49084712588,-0.0005650915287411771
2020-06-03,99943.05771876895,-0.0005694228123105131
2020-06-04,99943.73904658877,-0.000562609534112271
2020-06-05,99941.50522853457,-0.0005849477146542631
2020-06-08,99941.02829982364,-0.0005897170017636381
2020-06-09,99938.4659829291,-0.0006153401707089506
2020-06-10,99936.31244136416,-0.0006368755863583647
2020-06-11,99940.43454219424,-0.0005956545780575834
2020-06-12,99939.72889186465,-0.0006027110813534818
2020-06-15,99938.70931483828,-0.0006129068516171537
2020-06-16,99936.49736262881,-0.0006350263737118802
2020-06-17,99936.61661769473,-0.0006338338230527006
2020-06-18,99936.58254481875,-0.0006341745518124662
2020-06-19,99937.07165004336,-0.0006292834995663724
2020-06-22,99934.84511806094,-0.0006515488193905912
2020-06-23,99932.9811883124,-0.0006701881168759428
2020-06-24,99934.5555596503,-0.0006544444034970366
2020-06-25,99933.39240504825,-0.0006660759495175444
2020-06-26,99936.12021876895,-0.0006387978123105131
2020-06-29,99934.1370186957,-0.0006586298130429349
2020-06-30,99933.40214015567,-0.0006659785984433256
2020-07-01,99933.5700554999,-0.0006642994450009428
2020-07-02,99933.5700554999,-0.0006642994450009428
2020-07-06,99931.19996120059,-0.0006880003879941068
2020-07-07,99931.48223353946,-0.000685177664605435
2020-07-08,99929.37005855166,-0.0007062994144833647
2020-07-09,99928.97099544131,-0.0007102900455868803
2020-07-10,99928.80796290957,-0.0007119203709042631
2020-07-13,99929.23867274844,-0.0007076132725155912
2020-07-14,99927.70076991641,-0.0007229923008359037
2020-07-15,99927.05107356631,-0.0007294892643368803
2020-07-16,99928.22151424014,-0.0007177848575985991
2020-07-17,99928.4113106879,-0.00071588689312106
2020-07-20,99926.43542720401,-0.0007356457279599272
2020-07-21,99927.75674678409,-0.0007224325321591459
2020-07-22,99927.4915185126,-0.0007250848148739897
2020-07-23,99931.80100490176,-0.0006819899509823881
2020-07-24,99933.60897106181,-0.0006639102893818927
2020-07-27,99933.60897106181,-0.0006639102893818927
2020-07-28,99933.60897106181,-0.0006639102893818927
2020-07-29,99933.60897106181,-0.0006639102893818927
2020-07-30,99933.60897106181,-0.0006639102893818927
2020-07-31,99933.60897106181,-0.0006639102893818927
2020-08-03,99932.89112715719,-0.0006710887284281489
2020-08-04,99932.18299727437,-0.0006781700272562739
2020-08-05,99931.79608778951,-0.0006820391221049068
2020-08-06,99928.05846266744,-0.0007194153733256098
2020-08-07,99930.57908492086,-0.0006942091507914301
2020-08-10,99929.00430922506,-0.000709956907749438
2020-08-11,99932.27332930562,-0.0006772667069437739
2020-08-12,99928.72883467672,-0.0007127116532328364
2020-08-13,99926.77861647603,-0.0007322138352396724
2020-08-14,99926.87859206197,-0.0007312140793802974
2020-08-17,99927.17112593648,-0.0007282887406351801
2020-08-18,99926.23988966939,-0.0007376011033060786
2020-08-19,99926.09853224752,-0.0007390146775248286
2020-08-20,99923.5949311733,-0.0007640506882670161
2020-08-21,99917.6517091274,-0.0008234829087260004
2020-08-24,99916.20125441549,-0.000837987455845141
2020-08-25,99917.20805983541,-0.0008279194016459223
2020-08-26,99915.55282454488,-0.0008444717545511958
2020-08-27,99917.02765517232,-0.0008297234482767817
2020-08-28,99917.22512679097,-0.0008277487320902583
2020-08-31,99913.09802107808,-0.0008690197892191645
2020-09-01,99908.08597426412,-0.000919140257358813
2020-09-02,99910.79677443502,-0.0008920322556498286
2020-09-03,99921.05481581685,-0.0007894518418314692
2020-09-04,99920.97681288717,-0.0007902318711283442
2020-09-08,99928.9141221523,-0.000710858778476977
2020-09-09,99924.58466335795,-0.0007541533664205053
2020-09-10,99924.58466335795,-0.0007541533664205053
2020-09-11,99924.58466335795,-0.0007541533664205053
2020-09-14,99924.58466335795,-0.0007541533664205053
2020-09-15,99924.58466335795,-0.0007541533664205053
2020-09-16,99924.58466335795,-0.0007541533664205053
2020-09-17,99924.58466335795,-0.0007541533664205053
2020-09-18,99921.11330689368,-0.0007888669310632395
2020-09-21,99924.27263153967,-0.0007572736846032785
2020-09-22,99925.9595288175,-0.0007404047118249582
2020-09-23,99921.38633240637,-0.0007861366759362863
2020-09-24,99922.45895661291,-0.0007754104338708567
2020-09-25,99926.41784180579,-0.0007358215819421457
2020-09-28,99929.031107797,-0.0007096889220300363
2020-09-29,99928.18278016028,-0.0007181721983972239
2020-09-30,99929.85995758948,-0.0007014004241052316
2020-10-01,99931.64437163861,-0.0006835562836138707
2020-10-02,99931.64437163861,-0.0006835562836138707
2020-10-05,99931.64437163861,-0.0006835562836138707
2020-10-06,99931.64437163861,-0.0006835562836138707
2020-10-07,99931.64437163861,-0.0006835562836138707
2020-10-08,99931.64437163861,-0.0006835562836138707
2020-10-09,99931.64437163861,-0.0006835562836138707
2020-10-12,99931.64437163861,-0.0006835562836138707
2020-10-13,99935.71053164962,-0.0006428946835038368
2020-10-14,99935.62277072432,-0.0006437722927567666
2020-10-15,99936.09081882003,-0.0006390918117997353
2020-10-16,99937.7387375212,-0.0006226126247880165
2020-10-19,99940.703016696,-0.0005929698330399696
2020-10-20,99939.21112674239,-0.0006078887325761024
2020-10-21,99939.83519595626,-0.0006016480404374306
2020-10-22,99940.92731326583,-0.0005907268673417275
2020-10-23,99940.30325330174,-0.0005969674669826054
2020-10-26,99940.30325330174,-0.0005969674669826054
2020-10-27,99940.30325330174,-0.0005969674669826054
2020-10-28,99940.30325330174,-0.0005969674669826054
2020-10-29,99943.17979182325,-0.0005682020817675221
2020-10-30,99936.88064326368,-0.0006311935673632251
2020-11-02,99936.79287470899,-0.0006320712529101002
